_time_jst,thousandeyes#cisco:thousandeyes:metric#response_time_ms
2026-04-18T12:15:00+09:00,98.45
2026-04-18T12:16:00+09:00,83.44
2026-04-18T12:17:00+09:00,96.36
2026-04-18T12:18:00+09:00,107.45
2026-04-18T12:19:00+09:00,101.89
2026-04-18T12:20:00+09:00,99.44
2026-04-18T12:21:00+09:00,88.75
2026-04-18T12:22:00+09:00,112.89
2026-04-18T12:23:00+09:00,110.75
2026-04-18T12:24:00+09:00,93.68
2026-04-18T12:25:00+09:00,104.03
2026-04-18T12:26:00+09:00,100.23
2026-04-18T12:27:00+09:00,95.86
2026-04-18T12:28:00+09:00,105.13
2026-04-18T12:29:00+09:00,85.27
2026-04-18T12:30:00+09:00,98.5
2026-04-18T12:31:00+09:00,114.72
2026-04-18T12:32:00+09:00,98.47
2026-04-18T12:33:00+09:00,92.42
2026-04-18T12:34:00+09:00,117.0
2026-04-18T12:35:00+09:00,93.47
2026-04-18T12:36:00+09:00,89.94
2026-04-18T12:37:00+09:00,83.42
2026-04-18T12:38:00+09:00,106.22
2026-04-18T12:39:00+09:00,101.07
2026-04-18T12:40:00+09:00,97.16
2026-04-18T12:41:00+09:00,93.84
2026-04-18T12:42:00+09:00,99.96
2026-04-18T12:43:00+09:00,92.69
2026-04-18T12:44:00+09:00,119.59
2026-04-18T12:45:00+09:00,94.8
2026-04-18T12:46:00+09:00,112.45
2026-04-18T12:47:00+09:00,106.04
2026-04-18T12:48:00+09:00,94.0
2026-04-18T12:49:00+09:00,104.64
2026-04-18T12:50:00+09:00,93.34
2026-04-18T12:51:00+09:00,92.04
2026-04-18T12:52:00+09:00,98.55
2026-04-18T12:53:00+09:00,107.71
2026-04-18T12:54:00+09:00,103.69
2026-04-18T12:55:00+09:00,91.25
2026-04-18T12:56:00+09:00,104.81
2026-04-18T12:57:00+09:00,103.58
2026-04-18T12:58:00+09:00,94.67
2026-04-18T12:59:00+09:00,126.48
2026-04-18T13:00:00+09:00,113.95
2026-04-18T13:01:00+09:00,113.04
2026-04-18T13:02:00+09:00,100.49
2026-04-18T13:03:00+09:00,90.84
2026-04-18T13:04:00+09:00,109.51
2026-04-18T13:05:00+09:00,94.69
2026-04-18T13:06:00+09:00,102.57
2026-04-18T13:07:00+09:00,117.11
2026-04-18T13:08:00+09:00,121.55
2026-04-18T13:09:00+09:00,112.01
2026-04-18T13:10:00+09:00,97.22
2026-04-18T13:11:00+09:00,112.41
2026-04-18T13:12:00+09:00,103.75
2026-04-18T13:13:00+09:00,121.63
2026-04-18T13:14:00+09:00,101.91
2026-04-18T13:15:00+09:00,115.18
2026-04-18T13:16:00+09:00,109.41
2026-04-18T13:17:00+09:00,119.08
2026-04-18T13:18:00+09:00,99.06
2026-04-18T13:19:00+09:00,117.56
2026-04-18T13:20:00+09:00,107.01
2026-04-18T13:21:00+09:00,101.48
2026-04-18T13:22:00+09:00,106.94
2026-04-18T13:23:00+09:00,92.98
2026-04-18T13:24:00+09:00,101.29
2026-04-18T13:25:00+09:00,110.67
2026-04-18T13:26:00+09:00,110.19
2026-04-18T13:27:00+09:00,100.03
2026-04-18T13:28:00+09:00,102.19
2026-04-18T13:29:00+09:00,111.68
2026-04-18T13:30:00+09:00,107.56
2026-04-18T13:31:00+09:00,106.05
2026-04-18T13:32:00+09:00,96.37
2026-04-18T13:33:00+09:00,112.49
2026-04-18T13:34:00+09:00,107.76
2026-04-18T13:35:00+09:00,122.67
2026-04-18T13:36:00+09:00,118.09
2026-04-18T13:37:00+09:00,117.87
2026-04-18T13:38:00+09:00,105.13
2026-04-18T13:39:00+09:00,97.68
2026-04-18T13:40:00+09:00,102.64
2026-04-18T13:41:00+09:00,88.91
2026-04-18T13:42:00+09:00,112.18
2026-04-18T13:43:00+09:00,93.67
2026-04-18T13:44:00+09:00,107.34
2026-04-18T13:45:00+09:00,99.26
2026-04-18T13:46:00+09:00,100.24
2026-04-18T13:47:00+09:00,116.32
2026-04-18T13:48:00+09:00,107.9
2026-04-18T13:49:00+09:00,113.09
2026-04-18T13:50:00+09:00,104.47
2026-04-18T13:51:00+09:00,109.87
2026-04-18T13:52:00+09:00,83.89
2026-04-18T13:53:00+09:00,107.88
2026-04-18T13:54:00+09:00,117.26
2026-04-18T13:55:00+09:00,106.87
2026-04-18T13:56:00+09:00,101.02
2026-04-18T13:57:00+09:00,104.22
2026-04-18T13:58:00+09:00,99.79
2026-04-18T13:59:00+09:00,109.97
2026-04-18T14:00:00+09:00,109.59
2026-04-18T14:01:00+09:00,108.17
2026-04-18T14:02:00+09:00,120.23
2026-04-18T14:03:00+09:00,118.64
2026-04-18T14:04:00+09:00,115.2
2026-04-18T14:05:00+09:00,120.72
2026-04-18T14:06:00+09:00,113.02
2026-04-18T14:07:00+09:00,102.45
2026-04-18T14:08:00+09:00,115.09
2026-04-18T14:09:00+09:00,123.84
2026-04-18T14:10:00+09:00,109.6
2026-04-18T14:11:00+09:00,126.83
2026-04-18T14:12:00+09:00,109.06
2026-04-18T14:13:00+09:00,99.59
2026-04-18T14:14:00+09:00,109.6
2026-04-18T14:15:00+09:00,128.61
2026-04-18T14:16:00+09:00,95.5
2026-04-18T14:17:00+09:00,113.41
2026-04-18T14:18:00+09:00,127.45
2026-04-18T14:19:00+09:00,124.7
2026-04-18T14:20:00+09:00,123.91
2026-04-18T14:21:00+09:00,129.34
2026-04-18T14:22:00+09:00,117.98
2026-04-18T14:23:00+09:00,114.7
2026-04-18T14:24:00+09:00,118.99
2026-04-18T14:25:00+09:00,104.28
2026-04-18T14:26:00+09:00,108.43
2026-04-18T14:27:00+09:00,120.16
2026-04-18T14:28:00+09:00,128.46
2026-04-18T14:29:00+09:00,108.12
2026-04-18T14:30:00+09:00,105.17
2026-04-18T14:31:00+09:00,125.66
2026-04-18T14:32:00+09:00,119.09
2026-04-18T14:33:00+09:00,128.44
2026-04-18T14:34:00+09:00,115.11
2026-04-18T14:35:00+09:00,126.35
2026-04-18T14:36:00+09:00,111.55
2026-04-18T14:37:00+09:00,95.98
2026-04-18T14:38:00+09:00,115.87
2026-04-18T14:39:00+09:00,113.97
2026-04-18T14:40:00+09:00,140.26
2026-04-18T14:41:00+09:00,126.43
2026-04-18T14:42:00+09:00,110.92
2026-04-18T14:43:00+09:00,103.54
2026-04-18T14:44:00+09:00,109.48
2026-04-18T14:45:00+09:00,116.34
2026-04-18T14:46:00+09:00,117.31
2026-04-18T14:47:00+09:00,129.12
2026-04-18T14:48:00+09:00,123.86
2026-04-18T14:49:00+09:00,97.03
2026-04-18T14:50:00+09:00,107.99
2026-04-18T14:51:00+09:00,108.04
2026-04-18T14:52:00+09:00,113.03
2026-04-18T14:53:00+09:00,111.82
2026-04-18T14:54:00+09:00,113.74
2026-04-18T14:55:00+09:00,122.87
2026-04-18T14:56:00+09:00,100.66
2026-04-18T14:57:00+09:00,106.31
2026-04-18T14:58:00+09:00,108.46
2026-04-18T14:59:00+09:00,110.79
2026-04-18T15:00:00+09:00,114.45
2026-04-18T15:01:00+09:00,110.13
2026-04-18T15:02:00+09:00,124.37
2026-04-18T15:03:00+09:00,119.7
2026-04-18T15:04:00+09:00,130.39
2026-04-18T15:05:00+09:00,137.53
2026-04-18T15:06:00+09:00,131.34
2026-04-18T15:07:00+09:00,123.86
2026-04-18T15:08:00+09:00,114.51
2026-04-18T15:09:00+09:00,130.43
2026-04-18T15:10:00+09:00,112.92
2026-04-18T15:11:00+09:00,126.88
2026-04-18T15:12:00+09:00,107.82
2026-04-18T15:13:00+09:00,118.31
2026-04-18T15:14:00+09:00,143.18
2026-04-18T15:15:00+09:00,113.32
2026-04-18T15:16:00+09:00,126.86
2026-04-18T15:17:00+09:00,109.17
2026-04-18T15:18:00+09:00,114.95
2026-04-18T15:19:00+09:00,108.26
2026-04-18T15:20:00+09:00,129.42
2026-04-18T15:21:00+09:00,121.51
2026-04-18T15:22:00+09:00,119.07
2026-04-18T15:23:00+09:00,113.13
2026-04-18T15:24:00+09:00,129.12
2026-04-18T15:25:00+09:00,116.35
2026-04-18T15:26:00+09:00,130.78
2026-04-18T15:27:00+09:00,120.72
2026-04-18T15:28:00+09:00,118.35
2026-04-18T15:29:00+09:00,124.13
2026-04-18T15:30:00+09:00,132.04
2026-04-18T15:31:00+09:00,113.54
2026-04-18T15:32:00+09:00,117.03
2026-04-18T15:33:00+09:00,120.4
2026-04-18T15:34:00+09:00,101.2
2026-04-18T15:35:00+09:00,101.14
2026-04-18T15:36:00+09:00,150.83
2026-04-18T15:37:00+09:00,104.92
2026-04-18T15:38:00+09:00,99.89
2026-04-18T15:39:00+09:00,123.39
2026-04-18T15:40:00+09:00,122.35
2026-04-18T15:41:00+09:00,120.57
2026-04-18T15:42:00+09:00,118.25
2026-04-18T15:43:00+09:00,99.84
2026-04-18T15:44:00+09:00,121.92
2026-04-18T15:45:00+09:00,117.2
2026-04-18T15:46:00+09:00,130.26
2026-04-18T15:47:00+09:00,127.21
2026-04-18T15:48:00+09:00,118.62
2026-04-18T15:49:00+09:00,118.8
2026-04-18T15:50:00+09:00,113.62
2026-04-18T15:51:00+09:00,134.37
2026-04-18T15:52:00+09:00,131.32
2026-04-18T15:53:00+09:00,115.87
2026-04-18T15:54:00+09:00,127.79
2026-04-18T15:55:00+09:00,107.32
2026-04-18T15:56:00+09:00,103.84
2026-04-18T15:57:00+09:00,119.85
2026-04-18T15:58:00+09:00,118.94
2026-04-18T15:59:00+09:00,126.57
2026-04-18T16:00:00+09:00,110.02
2026-04-18T16:01:00+09:00,91.33
2026-04-18T16:02:00+09:00,105.0
2026-04-18T16:03:00+09:00,117.77
2026-04-18T16:04:00+09:00,100.2
2026-04-18T16:05:00+09:00,105.89
2026-04-18T16:06:00+09:00,109.58
2026-04-18T16:07:00+09:00,104.04
2026-04-18T16:08:00+09:00,112.25
2026-04-18T16:09:00+09:00,92.86
2026-04-18T16:10:00+09:00,124.4
2026-04-18T16:11:00+09:00,118.25
2026-04-18T16:12:00+09:00,96.92
2026-04-18T16:13:00+09:00,93.61
2026-04-18T16:14:00+09:00,112.62
2026-04-18T16:15:00+09:00,112.85
2026-04-18T16:16:00+09:00,115.93
2026-04-18T16:17:00+09:00,117.12
2026-04-18T16:18:00+09:00,115.05
2026-04-18T16:19:00+09:00,106.23
2026-04-18T16:20:00+09:00,109.34
2026-04-18T16:21:00+09:00,121.95
2026-04-18T16:22:00+09:00,103.53
2026-04-18T16:23:00+09:00,101.9
2026-04-18T16:24:00+09:00,128.87
2026-04-18T16:25:00+09:00,114.74
2026-04-18T16:26:00+09:00,114.21
2026-04-18T16:27:00+09:00,125.49
2026-04-18T16:28:00+09:00,112.35
2026-04-18T16:29:00+09:00,103.87
2026-04-18T16:30:00+09:00,118.95
2026-04-18T16:31:00+09:00,94.81
2026-04-18T16:32:00+09:00,109.82
2026-04-18T16:33:00+09:00,121.61
2026-04-18T16:34:00+09:00,106.9
2026-04-18T16:35:00+09:00,105.01
2026-04-18T16:36:00+09:00,103.63
2026-04-18T16:37:00+09:00,117.41
2026-04-18T16:38:00+09:00,106.15
2026-04-18T16:39:00+09:00,96.96
2026-04-18T16:40:00+09:00,102.45
2026-04-18T16:41:00+09:00,114.68
2026-04-18T16:42:00+09:00,117.71
2026-04-18T16:43:00+09:00,105.96
2026-04-18T16:44:00+09:00,128.43
2026-04-18T16:45:00+09:00,112.88
2026-04-18T16:46:00+09:00,101.13
2026-04-18T16:47:00+09:00,114.41
2026-04-18T16:48:00+09:00,104.05
2026-04-18T16:49:00+09:00,116.89
2026-04-18T16:50:00+09:00,130.54
2026-04-18T16:51:00+09:00,106.66
2026-04-18T16:52:00+09:00,99.96
2026-04-18T16:53:00+09:00,109.94
2026-04-18T16:54:00+09:00,108.45
2026-04-18T16:55:00+09:00,111.81
2026-04-18T16:56:00+09:00,130.01
2026-04-18T16:57:00+09:00,93.45
2026-04-18T16:58:00+09:00,126.85
2026-04-18T16:59:00+09:00,107.52
2026-04-18T17:00:00+09:00,136.09
2026-04-18T17:01:00+09:00,103.79
2026-04-18T17:02:00+09:00,113.92
2026-04-18T17:03:00+09:00,99.9
2026-04-18T17:04:00+09:00,122.84
2026-04-18T17:05:00+09:00,126.96
2026-04-18T17:06:00+09:00,110.98
2026-04-18T17:07:00+09:00,117.12
2026-04-18T17:08:00+09:00,102.69
2026-04-18T17:09:00+09:00,92.67
2026-04-18T17:10:00+09:00,104.08
2026-04-18T17:11:00+09:00,119.74
2026-04-18T17:12:00+09:00,123.09
2026-04-18T17:13:00+09:00,102.66
2026-04-18T17:14:00+09:00,110.77
2026-04-18T17:15:00+09:00,105.93
2026-04-18T17:16:00+09:00,121.91
2026-04-18T17:17:00+09:00,123.22
2026-04-18T17:18:00+09:00,109.11
2026-04-18T17:19:00+09:00,99.97
2026-04-18T17:20:00+09:00,94.02
2026-04-18T17:21:00+09:00,111.61
2026-04-18T17:22:00+09:00,97.13
2026-04-18T17:23:00+09:00,99.63
2026-04-18T17:24:00+09:00,116.5
2026-04-18T17:25:00+09:00,98.09
2026-04-18T17:26:00+09:00,107.07
2026-04-18T17:27:00+09:00,106.08
2026-04-18T17:28:00+09:00,102.03
2026-04-18T17:29:00+09:00,114.0
2026-04-18T17:30:00+09:00,108.24
2026-04-18T17:31:00+09:00,120.05
2026-04-18T17:32:00+09:00,120.51
2026-04-18T17:33:00+09:00,107.7
2026-04-18T17:34:00+09:00,116.05
2026-04-18T17:35:00+09:00,100.75
2026-04-18T17:36:00+09:00,126.41
2026-04-18T17:37:00+09:00,122.25
2026-04-18T17:38:00+09:00,104.91
2026-04-18T17:39:00+09:00,122.27
2026-04-18T17:40:00+09:00,85.13
2026-04-18T17:41:00+09:00,112.61
2026-04-18T17:42:00+09:00,107.87
2026-04-18T17:43:00+09:00,117.71
2026-04-18T17:44:00+09:00,113.94
2026-04-18T17:45:00+09:00,100.05
2026-04-18T17:46:00+09:00,104.1
2026-04-18T17:47:00+09:00,121.05
2026-04-18T17:48:00+09:00,122.63
2026-04-18T17:49:00+09:00,108.91
2026-04-18T17:50:00+09:00,115.71
2026-04-18T17:51:00+09:00,117.75
2026-04-18T17:52:00+09:00,116.32
2026-04-18T17:53:00+09:00,127.72
2026-04-18T17:54:00+09:00,118.16
2026-04-18T17:55:00+09:00,112.84
2026-04-18T17:56:00+09:00,96.32
2026-04-18T17:57:00+09:00,125.95
2026-04-18T17:58:00+09:00,106.02
2026-04-18T17:59:00+09:00,117.55
2026-04-18T18:00:00+09:00,104.87
2026-04-18T18:01:00+09:00,109.27
2026-04-18T18:02:00+09:00,91.96
2026-04-18T18:03:00+09:00,90.65
2026-04-18T18:04:00+09:00,100.26
2026-04-18T18:05:00+09:00,93.26
2026-04-18T18:06:00+09:00,98.74
2026-04-18T18:07:00+09:00,86.79
2026-04-18T18:08:00+09:00,115.85
2026-04-18T18:09:00+09:00,98.11
2026-04-18T18:10:00+09:00,109.06
2026-04-18T18:11:00+09:00,86.81
2026-04-18T18:12:00+09:00,109.36
2026-04-18T18:13:00+09:00,105.27
2026-04-18T18:14:00+09:00,87.4
2026-04-18T18:15:00+09:00,85.05
2026-04-18T18:16:00+09:00,120.96
2026-04-18T18:17:00+09:00,111.68
2026-04-18T18:18:00+09:00,125.06
2026-04-18T18:19:00+09:00,104.24
2026-04-18T18:20:00+09:00,114.92
2026-04-18T18:21:00+09:00,88.02
2026-04-18T18:22:00+09:00,103.59
2026-04-18T18:23:00+09:00,108.06
2026-04-18T18:24:00+09:00,105.35
2026-04-18T18:25:00+09:00,94.87
2026-04-18T18:26:00+09:00,84.13
2026-04-18T18:27:00+09:00,103.66
2026-04-18T18:28:00+09:00,102.22
2026-04-18T18:29:00+09:00,92.88
2026-04-18T18:30:00+09:00,113.5
2026-04-18T18:31:00+09:00,92.71
2026-04-18T18:32:00+09:00,111.07
2026-04-18T18:33:00+09:00,102.01
2026-04-18T18:34:00+09:00,78.62
2026-04-18T18:35:00+09:00,84.88
2026-04-18T18:36:00+09:00,109.6
2026-04-18T18:37:00+09:00,101.8
2026-04-18T18:38:00+09:00,96.37
2026-04-18T18:39:00+09:00,82.6
2026-04-18T18:40:00+09:00,96.09
2026-04-18T18:41:00+09:00,109.54
2026-04-18T18:42:00+09:00,95.83
2026-04-18T18:43:00+09:00,108.57
2026-04-18T18:44:00+09:00,100.48
2026-04-18T18:45:00+09:00,93.93
2026-04-18T18:46:00+09:00,100.71
2026-04-18T18:47:00+09:00,103.36
2026-04-18T18:48:00+09:00,92.09
2026-04-18T18:49:00+09:00,91.37
2026-04-18T18:50:00+09:00,110.36
2026-04-18T18:51:00+09:00,99.89
2026-04-18T18:52:00+09:00,99.68
2026-04-18T18:53:00+09:00,98.62
2026-04-18T18:54:00+09:00,94.47
2026-04-18T18:55:00+09:00,109.33
2026-04-18T18:56:00+09:00,113.37
2026-04-18T18:57:00+09:00,98.68
2026-04-18T18:58:00+09:00,105.48
2026-04-18T18:59:00+09:00,98.27
2026-04-18T19:00:00+09:00,96.96
2026-04-18T19:01:00+09:00,95.22
2026-04-18T19:02:00+09:00,93.75
2026-04-18T19:03:00+09:00,96.51
2026-04-18T19:04:00+09:00,82.87
2026-04-18T19:05:00+09:00,97.17
2026-04-18T19:06:00+09:00,84.08
2026-04-18T19:07:00+09:00,86.08
2026-04-18T19:08:00+09:00,110.22
2026-04-18T19:09:00+09:00,74.38
2026-04-18T19:10:00+09:00,81.47
2026-04-18T19:11:00+09:00,88.98
2026-04-18T19:12:00+09:00,72.97
2026-04-18T19:13:00+09:00,95.4
2026-04-18T19:14:00+09:00,94.82
2026-04-18T19:15:00+09:00,98.61
2026-04-18T19:16:00+09:00,85.21
2026-04-18T19:17:00+09:00,92.58
2026-04-18T19:18:00+09:00,75.73
2026-04-18T19:19:00+09:00,69.01
2026-04-18T19:20:00+09:00,87.19
2026-04-18T19:21:00+09:00,87.49
2026-04-18T19:22:00+09:00,78.04
2026-04-18T19:23:00+09:00,81.69
2026-04-18T19:24:00+09:00,91.2
2026-04-18T19:25:00+09:00,104.18
2026-04-18T19:26:00+09:00,79.89
2026-04-18T19:27:00+09:00,103.2
2026-04-18T19:28:00+09:00,72.3
2026-04-18T19:29:00+09:00,84.79
2026-04-18T19:30:00+09:00,77.34
2026-04-18T19:31:00+09:00,106.14
2026-04-18T19:32:00+09:00,98.97
2026-04-18T19:33:00+09:00,87.01
2026-04-18T19:34:00+09:00,94.17
2026-04-18T19:35:00+09:00,101.92
2026-04-18T19:36:00+09:00,109.01
2026-04-18T19:37:00+09:00,90.05
2026-04-18T19:38:00+09:00,101.62
2026-04-18T19:39:00+09:00,99.95
2026-04-18T19:40:00+09:00,97.21
2026-04-18T19:41:00+09:00,100.58
2026-04-18T19:42:00+09:00,105.92
2026-04-18T19:43:00+09:00,94.23
2026-04-18T19:44:00+09:00,93.67
2026-04-18T19:45:00+09:00,88.29
2026-04-18T19:46:00+09:00,90.12
2026-04-18T19:47:00+09:00,86.24
2026-04-18T19:48:00+09:00,89.06
2026-04-18T19:49:00+09:00,90.73
2026-04-18T19:50:00+09:00,88.51
2026-04-18T19:51:00+09:00,100.92
2026-04-18T19:52:00+09:00,80.82
2026-04-18T19:53:00+09:00,103.22
2026-04-18T19:54:00+09:00,86.56
2026-04-18T19:55:00+09:00,93.43
2026-04-18T19:56:00+09:00,98.82
2026-04-18T19:57:00+09:00,76.3
2026-04-18T19:58:00+09:00,83.42
2026-04-18T19:59:00+09:00,95.94
2026-04-18T20:00:00+09:00,92.32
2026-04-18T20:01:00+09:00,95.58
2026-04-18T20:02:00+09:00,100.58
2026-04-18T20:03:00+09:00,84.32
2026-04-18T20:04:00+09:00,88.15
2026-04-18T20:05:00+09:00,101.61
2026-04-18T20:06:00+09:00,78.98
2026-04-18T20:07:00+09:00,85.62
2026-04-18T20:08:00+09:00,89.51
2026-04-18T20:09:00+09:00,98.06
2026-04-18T20:10:00+09:00,85.04
2026-04-18T20:11:00+09:00,114.47
2026-04-18T20:12:00+09:00,80.56
2026-04-18T20:13:00+09:00,92.87
2026-04-18T20:14:00+09:00,89.3
2026-04-18T20:15:00+09:00,85.9
2026-04-18T20:16:00+09:00,89.64
2026-04-18T20:17:00+09:00,89.39
2026-04-18T20:18:00+09:00,84.51
2026-04-18T20:19:00+09:00,87.29
2026-04-18T20:20:00+09:00,101.4
2026-04-18T20:21:00+09:00,90.95
2026-04-18T20:22:00+09:00,87.95
2026-04-18T20:23:00+09:00,96.03
2026-04-18T20:24:00+09:00,77.1
2026-04-18T20:25:00+09:00,105.42
2026-04-18T20:26:00+09:00,85.07
2026-04-18T20:27:00+09:00,90.22
2026-04-18T20:28:00+09:00,99.85
2026-04-18T20:29:00+09:00,88.2
2026-04-18T20:30:00+09:00,88.13
2026-04-18T20:31:00+09:00,108.28
2026-04-18T20:32:00+09:00,84.32
2026-04-18T20:33:00+09:00,99.9
2026-04-18T20:34:00+09:00,101.56
2026-04-18T20:35:00+09:00,74.87
2026-04-18T20:36:00+09:00,92.11
2026-04-18T20:37:00+09:00,97.87
2026-04-18T20:38:00+09:00,98.47
2026-04-18T20:39:00+09:00,96.4
2026-04-18T20:40:00+09:00,75.15
2026-04-18T20:41:00+09:00,87.64
2026-04-18T20:42:00+09:00,103.34
2026-04-18T20:43:00+09:00,95.66
2026-04-18T20:44:00+09:00,90.19
2026-04-18T20:45:00+09:00,75.94
2026-04-18T20:46:00+09:00,87.11
2026-04-18T20:47:00+09:00,80.95
2026-04-18T20:48:00+09:00,87.05
2026-04-18T20:49:00+09:00,89.8
2026-04-18T20:50:00+09:00,111.1
2026-04-18T20:51:00+09:00,99.62
2026-04-18T20:52:00+09:00,93.06
2026-04-18T20:53:00+09:00,104.34
2026-04-18T20:54:00+09:00,74.23
2026-04-18T20:55:00+09:00,87.19
2026-04-18T20:56:00+09:00,92.84
2026-04-18T20:57:00+09:00,95.9
2026-04-18T20:58:00+09:00,84.49
2026-04-18T20:59:00+09:00,89.37
2026-04-18T21:00:00+09:00,69.09
2026-04-18T21:01:00+09:00,76.64
2026-04-18T21:02:00+09:00,87.53
2026-04-18T21:03:00+09:00,79.91
2026-04-18T21:04:00+09:00,86.1
2026-04-18T21:05:00+09:00,86.49
2026-04-18T21:06:00+09:00,80.17
2026-04-18T21:07:00+09:00,86.69
2026-04-18T21:08:00+09:00,94.45
2026-04-18T21:09:00+09:00,83.86
2026-04-18T21:10:00+09:00,84.37
2026-04-18T21:11:00+09:00,99.07
2026-04-18T21:12:00+09:00,110.29
2026-04-18T21:13:00+09:00,82.96
2026-04-18T21:14:00+09:00,97.53
2026-04-18T21:15:00+09:00,84.59
2026-04-18T21:16:00+09:00,78.64
2026-04-18T21:17:00+09:00,89.93
2026-04-18T21:18:00+09:00,78.35
2026-04-18T21:19:00+09:00,76.92
2026-04-18T21:20:00+09:00,86.96
2026-04-18T21:21:00+09:00,79.5
2026-04-18T21:22:00+09:00,81.82
2026-04-18T21:23:00+09:00,85.52
2026-04-18T21:24:00+09:00,81.17
2026-04-18T21:25:00+09:00,83.9
2026-04-18T21:26:00+09:00,90.76
2026-04-18T21:27:00+09:00,67.33
2026-04-18T21:28:00+09:00,113.55
2026-04-18T21:29:00+09:00,78.83
2026-04-18T21:30:00+09:00,87.87
2026-04-18T21:31:00+09:00,78.62
2026-04-18T21:32:00+09:00,91.67
2026-04-18T21:33:00+09:00,79.72
2026-04-18T21:34:00+09:00,76.35
2026-04-18T21:35:00+09:00,99.53
2026-04-18T21:36:00+09:00,78.25
2026-04-18T21:37:00+09:00,92.84
2026-04-18T21:38:00+09:00,95.56
2026-04-18T21:39:00+09:00,84.57
2026-04-18T21:40:00+09:00,86.61
2026-04-18T21:41:00+09:00,84.43
2026-04-18T21:42:00+09:00,84.66
2026-04-18T21:43:00+09:00,78.22
2026-04-18T21:44:00+09:00,88.66
2026-04-18T21:45:00+09:00,77.81
2026-04-18T21:46:00+09:00,88.98
2026-04-18T21:47:00+09:00,97.94
2026-04-18T21:48:00+09:00,86.78
2026-04-18T21:49:00+09:00,95.27
2026-04-18T21:50:00+09:00,60.25
2026-04-18T21:51:00+09:00,91.41
2026-04-18T21:52:00+09:00,78.06
2026-04-18T21:53:00+09:00,66.16
2026-04-18T21:54:00+09:00,78.8
2026-04-18T21:55:00+09:00,80.38
2026-04-18T21:56:00+09:00,84.84
2026-04-18T21:57:00+09:00,95.88
2026-04-18T21:58:00+09:00,97.46
2026-04-18T21:59:00+09:00,98.84
2026-04-18T22:00:00+09:00,81.48
2026-04-18T22:01:00+09:00,89.36
2026-04-18T22:02:00+09:00,87.73
2026-04-18T22:03:00+09:00,90.48
2026-04-18T22:04:00+09:00,87.02
2026-04-18T22:05:00+09:00,78.65
2026-04-18T22:06:00+09:00,103.44
2026-04-18T22:07:00+09:00,88.75
2026-04-18T22:08:00+09:00,84.32
2026-04-18T22:09:00+09:00,77.97
2026-04-18T22:10:00+09:00,66.81
2026-04-18T22:11:00+09:00,93.34
2026-04-18T22:12:00+09:00,77.67
2026-04-18T22:13:00+09:00,88.59
2026-04-18T22:14:00+09:00,85.84
2026-04-18T22:15:00+09:00,102.99
2026-04-18T22:16:00+09:00,77.89
2026-04-18T22:17:00+09:00,91.74
2026-04-18T22:18:00+09:00,64.65
2026-04-18T22:19:00+09:00,82.48
2026-04-18T22:20:00+09:00,84.04
2026-04-18T22:21:00+09:00,87.38
2026-04-18T22:22:00+09:00,89.3
2026-04-18T22:23:00+09:00,75.13
2026-04-18T22:24:00+09:00,85.14
2026-04-18T22:25:00+09:00,73.55
2026-04-18T22:26:00+09:00,68.85
2026-04-18T22:27:00+09:00,82.85
2026-04-18T22:28:00+09:00,98.53
2026-04-18T22:29:00+09:00,79.98
2026-04-18T22:30:00+09:00,87.54
2026-04-18T22:31:00+09:00,75.84
2026-04-18T22:32:00+09:00,98.39
2026-04-18T22:33:00+09:00,75.22
2026-04-18T22:34:00+09:00,80.94
2026-04-18T22:35:00+09:00,79.1
2026-04-18T22:36:00+09:00,90.94
2026-04-18T22:37:00+09:00,76.78
2026-04-18T22:38:00+09:00,105.15
2026-04-18T22:39:00+09:00,87.15
2026-04-18T22:40:00+09:00,79.46
2026-04-18T22:41:00+09:00,89.82
2026-04-18T22:42:00+09:00,81.28
2026-04-18T22:43:00+09:00,96.21
2026-04-18T22:44:00+09:00,78.05
2026-04-18T22:45:00+09:00,82.18
2026-04-18T22:46:00+09:00,96.29
2026-04-18T22:47:00+09:00,100.5
2026-04-18T22:48:00+09:00,99.79
2026-04-18T22:49:00+09:00,88.63
2026-04-18T22:50:00+09:00,62.31
2026-04-18T22:51:00+09:00,80.2
2026-04-18T22:52:00+09:00,87.25
2026-04-18T22:53:00+09:00,93.19
2026-04-18T22:54:00+09:00,83.3
2026-04-18T22:55:00+09:00,109.66
2026-04-18T22:56:00+09:00,100.32
2026-04-18T22:57:00+09:00,102.66
2026-04-18T22:58:00+09:00,78.73
2026-04-18T22:59:00+09:00,94.06
2026-04-18T23:00:00+09:00,73.65
2026-04-18T23:01:00+09:00,89.03
2026-04-18T23:02:00+09:00,68.18
2026-04-18T23:03:00+09:00,94.12
2026-04-18T23:04:00+09:00,95.33
2026-04-18T23:05:00+09:00,73.28
2026-04-18T23:06:00+09:00,90.03
2026-04-18T23:07:00+09:00,89.55
2026-04-18T23:08:00+09:00,78.94
2026-04-18T23:09:00+09:00,87.54
2026-04-18T23:10:00+09:00,76.71
2026-04-18T23:11:00+09:00,87.52
2026-04-18T23:12:00+09:00,99.62
2026-04-18T23:13:00+09:00,82.42
2026-04-18T23:14:00+09:00,66.84
2026-04-18T23:15:00+09:00,100.7
2026-04-18T23:16:00+09:00,86.48
2026-04-18T23:17:00+09:00,74.69
2026-04-18T23:18:00+09:00,75.44
2026-04-18T23:19:00+09:00,73.8
